latitude,longitude,
8.74932,77.74195, 
8.74971,77.7414, 
8.74989,77.74121, 
8.75005,77.74105, 
8.75038,77.74071, 
8.75101,77.74019, 
8.7515,77.73984, 
8.75238,77.73941, 
8.75297,77.73919, 
8.7539,77.73897, 
8.75457,77.73881, 
8.75513,77.7387, 
8.75607,77.73851, 
8.75883,77.73792, 
8.75908,77.73786, 
8.75949,77.73775, 
8.75959,77.73772, 
8.76003,77.7376, 
8.7607,77.73744, 
8.76172,77.73716, 
8.76534,77.7362, 
8.76586,77.73606, 
8.76772,77.73557, 
8.7693,77.73517, 
8.77029,77.73481, 
8.77118,77.73437, 
8.77138,77.73427, 
8.77224,77.73376, 
8.77304,77.73314, 
8.77373,77.73253, 
8.77396,77.73228, 
8.77427,77.73194, 
8.7749,77.73121, 
8.77622,77.72962, 
8.77753,77.72811, 
8.77858,77.72688, 
8.77965,77.72559, 
8.78013,77.72503, 
8.78041,77.72475, 
8.78111,77.72425, 
8.78143,77.7241, 
8.7818,77.72396, 
8.78216,77.72385, 
8.78257,77.72377, 
8.78299,77.72375, 
8.7835,77.72376, 
8.78368,77.72379, 
8.78373,77.7238, 
8.78406,77.72387, 
8.78439,77.72398, 
8.78471,77.72415, 
8.78501,77.72431, 
8.78506,77.72433, 
8.78535,77.72452, 
8.7857,77.72478, 
8.78668,77.72564, 
8.78719,77.72603, 
8.78797,77.72659, 
8.78912,77.7274, 
8.79022,77.72817, 
8.79064,77.72847, 
8.79145,77.72892, 
8.79425,77.7304, 
8.79492,77.73088, 
8.79529,77.73115, 
8.79621,77.73173, 
8.79827,77.73327, 
8.8023,77.73635, 
8.80385,77.73752, 
8.80814,77.74085, 
8.81239,77.74411, 
8.81664,77.74737, 
8.81688,77.74754, 
8.81815,77.74854, 
8.81855,77.74889, 
8.81892,77.74918, 
8.81927,77.74945, 
8.82149,77.75118, 
8.82167,77.75133, 
8.82193,77.75153, 
8.82204,77.75162, 
8.82287,77.7524, 
8.82565,77.75538, 
8.82623,77.75599, 
8.82825,77.7582, 
8.82838,77.75834, 
8.82849,77.75846, 
8.82877,77.75875, 
8.83025,77.76036, 
8.83112,77.7613, 
8.83202,77.76219, 
8.83372,77.7637, 
8.83408,77.76402, 
8.8344,77.7643, 
8.83475,77.7646, 
8.83524,77.76504, 
8.83694,77.76656, 
8.83798,77.76749, 
8.83804,77.76755, 
8.8386,77.76805, 
8.83954,77.7689, 
8.84076,77.76988, 
8.8436,77.77173, 
8.84531,77.7728, 
8.84987,77.77564, 
8.85114,77.77645, 
8.85175,77.77671, 
8.85225,77.77691, 
8.85286,77.777, 
8.85363,77.77699, 
8.85382,77.77698, 
8.85567,77.77664, 
8.85685,77.77637, 
8.8572,77.77631, 
8.85783,77.77618, 
8.85831,77.77615, 
8.85893,77.7762, 
8.85938,77.77627, 
8.85987,77.7764, 
8.86046,77.77664, 
8.86116,77.77696, 
8.86127,77.77702, 
8.86294,77.77786, 
8.86345,77.77812, 
8.86509,77.77896, 
8.86573,77.77918, 
8.86585,77.77922, 
8.86654,77.77939, 
8.86686,77.77945, 
8.86781,77.77956, 
8.86846,77.77961, 
8.86885,77.77964, 
8.86957,77.77964, 
8.87037,77.77957, 
8.8719,77.77926, 
8.87331,77.77894, 
8.87393,77.77873, 
8.87453,77.7784, 
8.87514,77.77789, 
8.8756,77.77742, 
8.87819,77.77443, 
8.87943,77.773, 
8.87989,77.77247, 
8.88041,77.77196, 
8.88095,77.77153, 
8.88163,77.77114, 
8.88241,77.77078, 
8.88252,77.77073, 
8.88258,77.77071, 
8.88321,77.77041, 
8.88535,77.7694, 
8.88717,77.76856, 
8.88776,77.76831, 
8.88917,77.76792, 
8.88955,77.76781, 
8.89073,77.76747, 
8.8927,77.76685, 
8.89618,77.76576, 
8.898,77.76521, 
8.89932,77.76488, 
8.90231,77.76424, 
8.90401,77.76391, 
8.905,77.76389, 
8.90792,77.76419, 
8.91066,77.76448, 
8.9167,77.76508, 
8.91999,77.76542, 
8.92154,77.76557, 
8.92433,77.76583, 
8.92519,77.76596, 
8.92574,77.76616, 
8.92635,77.7665, 
8.92709,77.76704, 
8.92774,77.76751, 
8.93013,77.76919, 
8.93074,77.76953, 
8.93116,77.76969, 
8.93127,77.76974, 
8.93167,77.76982, 
8.93213,77.76987, 
8.93284,77.76982, 
8.93341,77.76966, 
8.93364,77.76953, 
8.93388,77.7694, 
8.93431,77.76908, 
8.93444,77.76893, 
8.93598,77.76718, 
8.9365,77.76673, 
8.93712,77.76632, 
8.93769,77.76599, 
8.93837,77.76573, 
8.93886,77.76559, 
8.93938,77.7655, 
8.93966,77.76544, 
8.94006,77.76541, 
8.94082,77.76542, 
8.94154,77.7655, 
8.94235,77.76568, 
8.94285,77.76584, 
8.94306,77.76591, 
8.94325,77.76597, 
8.94343,77.76601, 
8.94502,77.76649, 
8.94571,77.76669, 
8.94679,77.76688, 
8.94901,77.76717, 
8.95145,77.76752, 
8.95318,77.76777, 
8.95415,77.76805, 
8.95481,77.76831, 
8.95531,77.76853, 
8.95594,77.76885, 
8.95687,77.76936, 
8.95766,77.76997, 
8.95808,77.77034, 
8.95848,77.77072, 
8.95942,77.77183, 
8.95972,77.77214, 
8.95993,77.77229, 
8.96026,77.77248, 
8.96076,77.77266, 
8.96182,77.77287, 
8.9635,77.77315, 
8.96391,77.77321, 
8.96476,77.77332, 
8.96553,77.7734, 
8.967,77.77352, 
8.96825,77.77362, 
8.97252,77.77433, 
8.9732,77.77443, 
8.97381,77.77449, 
8.97429,77.77449, 
8.97468,77.7745, 
8.97488,77.77449, 
8.97537,77.77451, 
8.97667,77.77463, 
8.97701,77.77466, 
8.97743,77.7747, 
8.9791,77.7748, 
8.97984,77.77493, 
8.9813,77.77524, 
8.98272,77.77544, 
8.98346,77.7756, 
8.9843,77.77589, 
8.98533,77.77635, 
8.98615,77.7766, 
8.98716,77.77682, 
8.98763,77.77694, 
8.98818,77.77709, 
8.98821,77.7771, 
8.98937,77.77743, 
8.99028,77.77774, 
8.991,77.77809, 
8.99294,77.77935, 
8.9938,77.77974, 
8.99418,77.77989, 
8.99507,77.78013, 
8.99739,77.78064, 
8.99855,77.78085, 
9.00041,77.78105, 
9.00104,77.78113, 
9.00354,77.78138, 
9.00517,77.78152, 
9.0058,77.78158, 
9.00756,77.78187, 
9.00881,77.78223, 
9.01059,77.78289, 
9.01253,77.78372, 
9.0134,77.78407, 
9.01563,77.78511, 
9.01648,77.78549, 
9.01743,77.78592, 
9.01831,77.78627, 
9.01893,77.78643, 
9.01909,77.78647, 
9.01979,77.78662, 
9.02321,77.78734, 
9.02544,77.78778, 
9.02764,77.78836, 
9.02951,77.78877, 
9.03053,77.78887, 
9.03106,77.78888, 
9.03138,77.78889, 
9.03254,77.78891, 
9.03314,77.78896, 
9.03382,77.78911, 
9.03441,77.78933, 
9.03526,77.78972, 
9.03568,77.78991, 
9.03652,77.79018, 
9.0374,77.79042, 
9.03835,77.79066, 
9.04014,77.79119, 
9.0411,77.79154, 
9.04209,77.79202, 
9.04309,77.79258, 
9.04441,77.79344, 
9.04501,77.79372, 
9.04589,77.79403, 
9.04711,77.79437, 
9.04745,77.79447, 
9.04767,77.79453, 
9.04773,77.79455, 
9.04851,77.79474, 
9.04919,77.79492, 
9.05018,77.79516, 
9.05175,77.79545, 
9.05298,77.79565, 
9.05419,77.79601, 
9.05572,77.79648, 
9.05844,77.7973, 
9.06006,77.79794, 
9.06076,77.7981, 
9.06298,77.7982, 
9.0639,77.79824, 
9.06497,77.79835, 
9.06614,77.79851, 
9.06947,77.79911, 
9.07289,77.79965, 
9.0743,77.79987, 
9.0763,77.80017, 
9.07816,77.80043, 
9.07994,77.80087, 
9.08069,77.8011, 
9.08219,77.80175, 
9.083,77.80208, 
9.08491,77.80268, 
9.08772,77.80373, 
9.08814,77.80387, 
9.08866,77.80404, 
9.08982,77.80441, 
9.09133,77.80488, 
9.09196,77.80504, 
9.094,77.80535, 
9.09629,77.80585, 
9.09778,77.80631, 
9.0986,77.80667, 
9.09998,77.80737, 
9.10057,77.80756, 
9.10076,77.80763, 
9.10222,77.80799, 
9.10468,77.80865, 
9.10637,77.80914, 
9.10889,77.81, 
9.11001,77.81048, 
9.11247,77.81178, 
9.11295,77.81203, 
9.113,77.81205, 
9.11432,77.81281, 
9.11474,77.81309, 
9.11524,77.81348, 
9.11612,77.81415, 
9.11705,77.81471, 
9.11863,77.8156, 
9.12011,77.81649, 
9.12071,77.81695, 
9.12145,77.81758, 
9.12178,77.81783, 
9.12417,77.81988, 
9.12528,77.82083, 
9.12695,77.82244, 
9.12816,77.82357, 
9.12863,77.82401, 
9.12879,77.82416, 
9.12922,77.82455, 
9.12951,77.82474, 
9.12984,77.82488, 
9.13028,77.82497, 
9.13066,77.82499, 
9.13122,77.82497, 
9.13217,77.82495, 
9.1328,77.825, 
9.13383,77.8252, 
9.134,77.82524, 
9.13467,77.8254, 
9.13503,77.82556, 
9.13717,77.82674, 
9.13749,77.82692, 
9.13793,77.82715, 
9.1386,77.82758, 
9.13904,77.82794, 
9.13933,77.82826, 
9.14154,77.83071, 
9.14282,77.83198, 
9.14468,77.83377, 
9.14519,77.83424, 
9.14565,77.83461, 
9.1469,77.83544, 
9.14721,77.83565, 
9.1479,77.83616, 
9.14842,77.83665, 
9.14892,77.83717, 
9.14919,77.83751, 
9.14931,77.8377, 
9.15003,77.83877, 
9.15048,77.83941, 
9.15148,77.84064, 
9.1521,77.84135, 
9.15257,77.84168, 
9.15281,77.84181, 
9.15403,77.84227, 
9.15492,77.84264, 
9.15657,77.84349, 
9.15728,77.84392, 
9.15834,77.84447, 
9.16022,77.84547, 
9.16124,77.84609, 
9.16174,77.84643, 
9.16264,77.84722, 
9.16302,77.84755, 
9.16314,77.84766, 
9.16324,77.84776, 
9.16328,77.84779, 
9.16343,77.84792, 
9.16357,77.84806, 
9.16455,77.84907, 
9.16578,77.85037, 
9.16633,77.85099, 
9.16711,77.85184, 
9.1675,77.85221, 
9.168,77.85252, 
9.16853,77.85273, 
9.16889,77.8528, 
9.16928,77.85281, 
9.16992,77.85272, 
9.17044,77.85263, 
9.17297,77.8522, 
9.17565,77.85175, 
9.17673,77.85156, 
9.17679,77.85155, 
9.17686,77.85154, 
9.17756,77.85143, 
9.17817,77.85143, 
9.17866,77.85148, 
9.17921,77.85161, 
9.17962,77.85176, 
9.18002,77.85194, 
9.18028,77.85208, 
9.18071,77.85239, 
9.18107,77.8527, 
9.18142,77.85308, 
9.1822,77.85404, 
9.18276,77.85473, 
9.18337,77.85547, 
9.18439,77.85664, 
9.18525,77.85766, 
9.18662,77.85936, 
9.1875,77.86046, 
9.18793,77.86101, 
9.18945,77.86287, 
9.19026,77.86385, 
9.19141,77.86526, 
9.19249,77.86655, 
9.19311,77.86731, 
9.19352,77.86782, 
9.19354,77.86784, 
9.19359,77.86791, 
9.19367,77.868, 
9.19384,77.86821, 
9.19505,77.86967, 
9.19608,77.87093, 
9.1968,77.87181, 
9.19805,77.87333, 
9.19916,77.87467, 
9.20045,77.87624, 
9.20229,77.87848, 
9.20377,77.88009, 
9.20409,77.8804, 
9.20471,77.88081, 
9.20515,77.88103, 
9.20582,77.88131, 
9.20611,77.88142, 
9.20685,77.88172, 
9.20686,77.88172, 
9.20712,77.88184, 
9.20856,77.88251, 
9.21068,77.8835, 
9.21174,77.88403, 
9.21418,77.88528, 
9.21609,77.88626, 
9.21667,77.88656, 
9.21705,77.88676, 
9.21722,77.88688, 
9.21779,77.88731, 
9.21836,77.88776, 
9.21898,77.88816, 
9.21986,77.88858, 
9.22094,77.88908, 
9.22275,77.88991, 
9.22364,77.89015, 
9.22477,77.89037, 
9.22533,77.89048, 
9.22618,77.89074, 
9.2279,77.89124, 
9.22956,77.89186, 
9.23025,77.89209, 
9.23088,77.89217, 
9.23152,77.89213, 
9.23201,77.892, 
9.23285,77.89177, 
9.23321,77.89171, 
9.23365,77.89169, 
9.23414,77.89173, 
9.23514,77.8919, 
9.23573,77.89201, 
9.23583,77.89202, 
9.23636,77.89211, 
9.23643,77.89213, 
9.23748,77.89232, 
9.23794,77.89246, 
9.23834,77.89262, 
9.23898,77.89298, 
9.2408,77.89421, 
9.24244,77.89545, 
9.24367,77.89628, 
9.2442,77.89661, 
9.24451,77.89682, 
9.24474,77.89696, 
9.24596,77.89787, 
9.24724,77.89895, 
9.24902,77.9004, 
9.25033,77.90139, 
9.25119,77.90201, 
9.25175,77.90232, 
9.2533,77.90296, 
9.25466,77.90351, 
9.25599,77.90404, 
9.2566,77.90428, 
9.25776,77.90475, 
9.25828,77.90493, 
9.25858,77.90503, 
9.25913,77.90526, 
9.25987,77.90567, 
9.2605,77.90602, 
9.26088,77.90618, 
9.26126,77.90629, 
9.26224,77.90639, 
9.26329,77.90646, 
9.26432,77.90651, 
9.26438,77.90651, 
9.26608,77.90656, 
9.26764,77.90654, 
9.26827,77.90658, 
9.26877,77.90664, 
9.26945,77.90675, 
9.26961,77.9068, 
9.26994,77.90687, 
9.27009,77.90692, 
9.2705,77.90705, 
9.27155,77.90737, 
9.27297,77.90779, 
9.27385,77.90805, 
9.27538,77.90838, 
9.27599,77.90849, 
9.27755,77.9089, 
9.27892,77.90921, 
9.27895,77.90922, 
9.27901,77.90923, 
9.27967,77.90933, 
9.28025,77.90949, 
9.28055,77.90966, 
9.28079,77.90982, 
9.28123,77.9102, 
9.28195,77.91091, 
9.28266,77.91158, 
9.28332,77.91204, 
9.28395,77.9124, 
9.28453,77.91267, 
9.28529,77.9129, 
9.28716,77.91332, 
9.28789,77.91348, 
9.28834,77.91359, 
9.28838,77.91359, 
9.2885,77.91362, 
9.28868,77.91366, 
9.29009,77.91398, 
9.29068,77.91411, 
9.29186,77.91436, 
9.29231,77.91445, 
9.29287,77.91447, 
9.29411,77.91435, 
9.29455,77.91432, 
9.29512,77.91435, 
9.29527,77.91437, 
9.29556,77.91443, 
9.29602,77.91459, 
9.29663,77.91484, 
9.29769,77.91525, 
9.29909,77.91564, 
9.30061,77.91605, 
9.30201,77.91647, 
9.30365,77.91689, 
9.30521,77.91722, 
9.30768,77.9177, 
9.30819,77.9178, 
9.30827,77.91782, 
9.30923,77.91802, 
9.31046,77.91825, 
9.31106,77.91832, 
9.31232,77.91831, 
9.31347,77.91831, 
9.31468,77.91832, 
9.31549,77.91836, 
9.31622,77.91837, 
9.3168,77.91834, 
9.31799,77.91823, 
9.31905,77.91811, 
9.31963,77.91811, 
9.32145,77.91805, 
9.32293,77.91803, 
9.32378,77.91807, 
9.32479,77.91816, 
9.32568,77.91829, 
9.32656,77.9184, 
9.32698,77.91842, 
9.32764,77.91841, 
9.32925,77.91838, 
9.3301,77.91835, 
9.33116,77.91835, 
9.33185,77.91843, 
9.33276,77.91863, 
9.33333,77.91872, 
9.33406,77.91872, 
9.33513,77.9187, 
9.33594,77.91879, 
9.33732,77.91914, 
9.33904,77.91961, 
9.33981,77.91974, 
9.34043,77.91975, 
9.34099,77.91964, 
9.34149,77.91943, 
9.34185,77.9192, 
9.34236,77.91875, 
9.34295,77.91807, 
9.34356,77.91722, 
9.34422,77.91651, 
9.3451,77.9158, 
9.34616,77.91493, 
9.34657,77.9146, 
9.3468,77.91443, 
9.34695,77.91439, 
9.34731,77.91427, 
9.34759,77.91422, 
9.34791,77.91423, 
9.34868,77.91443, 
9.34927,77.91472, 
9.35106,77.91556, 
9.35174,77.91582, 
9.35204,77.91587, 
9.3524,77.91587, 
9.3532,77.91582, 
9.3548,77.91568, 
9.35627,77.9156, 
9.35694,77.91557, 
9.35795,77.91554, 
9.35957,77.91568, 
9.36092,77.9157, 
9.36299,77.91578, 
9.36376,77.91583, 
9.36434,77.9158, 
9.36479,77.91575, 
9.36554,77.91553, 
9.36646,77.91521, 
9.36729,77.91491, 
9.36983,77.91375, 
9.37149,77.91299, 
9.37217,77.91268, 
9.37284,77.91243, 
9.37325,77.91233, 
9.37349,77.91228, 
9.37367,77.91225, 
9.37377,77.91224, 
9.37405,77.9122, 
9.37422,77.9122, 
9.37525,77.91222, 
9.37625,77.91226, 
9.37681,77.91229, 
9.37705,77.91236, 
9.37714,77.91237, 
9.37776,77.91256, 
9.37897,77.91304, 
9.37953,77.91326, 
9.38009,77.91344, 
9.38048,77.91353, 
9.38276,77.91388, 
9.38347,77.91397, 
9.38369,77.91399, 
9.3844,77.91408, 
9.38532,77.91423, 
9.38672,77.91445, 
9.38778,77.9146, 
9.38917,77.91481, 
9.392,77.91525, 
9.39327,77.91542, 
9.39329,77.91542, 
9.39411,77.91553, 
9.39625,77.91579, 
9.39884,77.91618, 
9.39967,77.9163, 
9.4013,77.91656, 
9.40175,77.91663, 
9.40216,77.91663, 
9.40268,77.9166, 
9.40435,77.91642, 
9.40927,77.91593, 
9.41218,77.91563, 
9.41422,77.91546, 
9.41469,77.91549, 
9.41513,77.91557, 
9.41579,77.91573, 
9.41908,77.91646, 
9.42008,77.91669, 
9.42314,77.91738, 
9.42405,77.91759, 
9.42458,77.91772, 
9.42464,77.91773, 
9.42817,77.91857, 
9.42922,77.91878, 
9.43066,77.91911, 
9.43365,77.9198, 
9.4348,77.92006, 
9.43516,77.92015, 
9.43541,77.92022, 
9.43555,77.92028, 
9.43563,77.92032, 
9.43569,77.92036, 
9.43588,77.92048, 
9.43618,77.92071, 
9.43647,77.92101, 
9.43819,77.92317, 
9.43859,77.92353, 
9.43918,77.92386, 
9.44322,77.92556, 
9.44493,77.92629, 
9.44565,77.92664, 
9.44751,77.92746, 
9.44806,77.92772, 
9.44862,77.92794, 
9.44943,77.92825, 
9.44975,77.92835, 
9.45083,77.9287, 
9.45178,77.92906, 
9.45195,77.92913, 
9.45246,77.92936, 
9.45358,77.92978, 
9.45467,77.93019, 
9.45497,77.93029, 
9.45564,77.93052, 
9.4576,77.93119, 
9.45819,77.93141, 
9.45846,77.93152, 
9.45963,77.93194, 
9.46096,77.93243, 
9.46105,77.93247, 
9.46516,77.93409, 
9.46629,77.93453, 
9.46843,77.93539, 
9.46946,77.93583, 
9.47294,77.9373, 
9.47525,77.93848, 
9.47631,77.93905, 
9.4771,77.93944, 
9.47753,77.9396, 
9.47805,77.93978, 
9.47923,77.9401, 
9.47948,77.94016, 
9.48018,77.94035, 
9.48056,77.94045, 
9.48147,77.94064, 
9.48198,77.94072, 
9.48272,77.94083, 
9.48464,77.94104, 
9.48581,77.94117, 
9.48649,77.94122, 
9.48689,77.94122, 
9.48801,77.94122, 
9.48939,77.94126, 
9.49038,77.94127, 
9.49175,77.94132, 
9.49265,77.94135, 
9.49312,77.94137, 
9.49379,77.94139, 
9.49453,77.9414, 
9.49536,77.94141, 
9.49632,77.94142, 
9.49656,77.94142, 
9.49844,77.94142, 
9.50008,77.94144, 
9.50063,77.94146, 
9.50172,77.9416, 
9.50254,77.94167, 
9.50349,77.94163, 
9.50459,77.94158, 
9.50526,77.94152, 
9.50633,77.94135, 
9.50737,77.94121, 
9.50786,77.9412, 
9.50828,77.94122, 
9.50883,77.94126, 
9.50915,77.94132, 
9.51005,77.94152, 
9.51098,77.94173, 
9.51163,77.94184, 
9.51316,77.942, 
9.51362,77.94205, 
9.51513,77.94221, 
9.51614,77.9422, 
9.51712,77.94208, 
9.51774,77.94207, 
9.51822,77.94211, 
9.51856,77.94219, 
9.52002,77.94254, 
9.52053,77.94265, 
9.52105,77.9427, 
9.52175,77.94283, 
9.52228,77.94297, 
9.52309,77.94327, 
9.52402,77.94367, 
9.52483,77.94391, 
9.52602,77.94423, 
9.52905,77.94468, 
9.53102,77.94487, 
9.53255,77.94497, 
9.53308,77.945, 
9.53398,77.94501, 
9.53617,77.94502, 
9.53794,77.94502, 
9.53845,77.94504, 
9.53882,77.94508, 
9.5392,77.94512, 
9.53934,77.94515, 
9.53938,77.94516, 
9.53968,77.94523, 
9.54437,77.94629, 
9.54633,77.94676, 
9.54719,77.94693, 
9.54926,77.94725, 
9.55204,77.94755, 
9.55342,77.94771, 
9.55385,77.94781, 
9.55501,77.94819, 
9.55547,77.94837, 
9.55655,77.94877, 
9.55746,77.9491, 
9.55812,77.94926, 
9.55841,77.94932, 
9.55866,77.94936, 
9.5591,77.94938, 
9.56024,77.9494, 
9.56227,77.94943, 
9.5629,77.94943, 
9.56343,77.94939, 
9.56385,77.94934, 
9.56421,77.94927, 
9.56474,77.94911, 
9.56521,77.94886, 
9.56574,77.94853, 
9.56629,77.94819, 
9.56659,77.94801, 
9.56713,77.94769, 
9.56768,77.94738, 
9.56827,77.94706, 
9.56884,77.94678, 
9.57004,77.94626, 
9.57114,77.94588, 
9.57248,77.94551, 
9.57273,77.94543, 
9.57281,77.94542, 
9.57329,77.94529, 
9.57381,77.94517, 
9.57782,77.94416, 
9.58015,77.9436, 
9.58119,77.94335, 
9.58381,77.94273, 
9.58641,77.94214, 
9.58871,77.94165, 
9.58968,77.94156, 
9.59063,77.94164, 
9.59136,77.94182, 
9.59212,77.9421, 
9.59264,77.94242, 
9.59293,77.94263, 
9.59378,77.94324, 
9.59412,77.94349, 
9.5943,77.94365, 
9.59446,77.94384, 
9.59462,77.94408, 
9.59494,77.94469, 
9.59505,77.94492, 
9.59518,77.94515, 
9.59547,77.9457, 
9.59555,77.94587, 
9.59565,77.94606, 
9.59573,77.94621, 
9.59594,77.94662, 
9.59688,77.94836, 
9.59715,77.94882, 
9.59741,77.94927, 
9.5978,77.94995, 
9.59839,77.95095, 
9.59883,77.95166, 
9.59943,77.95253, 
9.60013,77.95347, 
9.60063,77.95394, 
9.60101,77.95419, 
9.60133,77.95434, 
9.60176,77.9545, 
9.6021,77.95459, 
9.60411,77.95484, 
9.60471,77.95492, 
9.60532,77.95502, 
9.60582,77.95514, 
9.60779,77.95562, 
9.60885,77.95596, 
9.6097,77.95622, 
9.61057,77.95638, 
9.61109,77.95644, 
9.61203,77.95655, 
9.61254,77.95661, 
9.61313,77.95668, 
9.61419,77.95685, 
9.61567,77.95712, 
9.61645,77.95727, 
9.61736,77.95744, 
9.61801,77.95751, 
9.61866,77.95758, 
9.61915,77.95761, 
9.61983,77.95762, 
9.62073,77.95765, 
9.62131,77.95769, 
9.6218,77.95774, 
9.62277,77.95787, 
9.62422,77.95813, 
9.62473,77.9582, 
9.6257,77.9584, 
9.62609,77.9585, 
9.62705,77.95882, 
9.6272,77.95887, 
9.62742,77.95895, 
9.62821,77.95927, 
9.62864,77.95942, 
9.62902,77.95951, 
9.6298,77.95968, 
9.63066,77.95985, 
9.63137,77.96005, 
9.63197,77.96027, 
9.63234,77.96042, 
9.63269,77.96053, 
9.63308,77.96062, 
9.6335,77.96067, 
9.63388,77.96071, 
9.63493,77.96077, 
9.63534,77.96078, 
9.63581,77.96085, 
9.63617,77.96088, 
9.63665,77.96098, 
9.63764,77.9612, 
9.63808,77.9613, 
9.63897,77.9615, 
9.64052,77.96186, 
9.64064,77.9619, 
9.64122,77.96208, 
9.64207,77.9624, 
9.64276,77.96261, 
9.64325,77.96272, 
9.64384,77.96284, 
9.64533,77.96296, 
9.64566,77.96299, 
9.64591,77.96301, 
9.64594,77.96301, 
9.64628,77.96305, 
9.64662,77.96313, 
9.64691,77.96321, 
9.64715,77.96331, 
9.64743,77.96343, 
9.6479,77.96369, 
9.64949,77.96464, 
9.64982,77.96484, 
9.65015,77.96502, 
9.65039,77.96513, 
9.65091,77.96534, 
9.65148,77.96554, 
9.65153,77.96555, 
9.65178,77.96564, 
9.65358,77.96621, 
9.65434,77.96635, 
9.65508,77.96643, 
9.65567,77.9665, 
9.65797,77.96674, 
9.65852,77.96673, 
9.65896,77.96664, 
9.65944,77.96646, 
9.66031,77.96608, 
9.66089,77.96582, 
9.66153,77.96566, 
9.66205,77.9656, 
9.66269,77.96566, 
9.66366,77.96579, 
9.66708,77.9663, 
9.66865,77.9665, 
9.66908,77.96655, 
9.66922,77.96655, 
9.66928,77.96656, 
9.66993,77.96661, 
9.67227,77.96676, 
9.67277,77.96679, 
9.6728,77.96679, 
9.67284,77.9668, 
9.67287,77.9668, 
9.67344,77.96683, 
9.67494,77.96694, 
9.67551,77.96697, 
9.67605,77.96705, 
9.6771,77.96725, 
9.67814,77.96748, 
9.68016,77.96798, 
9.68163,77.96847, 
9.68222,77.9686, 
9.68273,77.96871, 
9.68275,77.96871, 
9.68279,77.96872, 
9.68397,77.96898, 
9.68552,77.96933, 
9.68621,77.9696, 
9.68676,77.96991, 
9.68725,77.97021, 
9.68785,77.97053, 
9.68829,77.97072, 
9.68885,77.97089, 
9.69089,77.97142, 
9.69213,77.97172, 
9.69245,77.9718, 
9.69286,77.97185, 
9.69352,77.97183, 
9.69569,77.97171, 
9.6965,77.97174, 
9.6976,77.97186, 
9.69873,77.97201, 
9.69963,77.97218, 
9.7004,77.97237, 
9.70147,77.97265, 
9.70189,77.97274, 
9.70252,77.97286, 
9.70482,77.97335, 
9.70794,77.97409, 
9.71032,77.97468, 
9.71084,77.97484, 
9.71177,77.97519, 
9.71307,77.97569, 
9.71393,77.97598, 
9.71476,77.97619, 
9.71598,77.97646, 
9.71728,77.97675, 
9.71771,77.97687, 
9.71858,77.97716, 
9.71962,77.9775, 
9.72028,77.97771, 
9.72118,77.97794, 
9.72229,77.97825, 
9.72314,77.97847, 
9.7238,77.97863, 
9.72434,77.97869, 
9.72536,77.97878, 
9.72652,77.97884, 
9.72738,77.97896, 
9.72773,77.97902, 
9.72834,77.97918, 
9.73013,77.97967, 
9.73073,77.97983, 
9.73139,77.98004, 
9.73232,77.98041, 
9.73331,77.98082, 
9.73415,77.98117, 
9.73495,77.98151, 
9.73579,77.98185, 
9.73652,77.98205, 
9.73698,77.98215, 
9.73727,77.98219, 
9.73783,77.98224, 
9.73855,77.98224, 
9.73924,77.98217, 
9.73988,77.98204, 
9.74087,77.98179, 
9.74123,77.9817, 
9.74238,77.98158, 
9.74285,77.98147, 
9.74355,77.98118, 
9.74386,77.98103, 
9.74434,77.98081, 
9.74451,77.98073, 
9.74562,77.98024, 
9.74649,77.97996, 
9.74748,77.97964, 
9.74883,77.97921, 
9.7495,77.97894, 
9.75098,77.9783, 
9.75156,77.97807, 
9.75259,77.97779, 
9.75334,77.97758, 
9.75345,77.97757, 
9.7537,77.97753, 
9.75398,77.9775, 
9.75446,77.97748, 
9.75503,77.97754, 
9.7558,77.97761, 
9.75609,77.97767, 
9.75643,77.97775, 
9.75713,77.97805, 
